CELL_ID,CELL_LAT,CELL_LON,MODE,HOT_BINS,WORST_MED_DELAY_SECS
620285722874347519,-41.198232364,174.93649123999998,BUS,2,133.0
620285723187871743,-41.314964765000006,174.81308961333335,BUS,2,100.0
620285724364898303,-41.27000225,174.781131,BUS,2,184.5
620285722615873535,-41.222722153333336,174.86940771666664,BUS,2,111.0
620285722840268799,-41.21007209999999,174.90481,BUS,2,119.0
620285722914193407,-41.246544278,174.91026634,BUS,2,198.0
620285728298369023,-41.308671344000004,174.77839848,BUS,2,139.0
620285890534047743,-41.124392623333335,175.0737009833333,BUS,2,165.0
620285722597785599,-41.224494664999995,174.875801,BUS,2,234.5
620285723165589503,-41.324613033333335,174.81981831666667,BUS,2,97.5
620285728227065855,-41.28868909,174.767944805,BUS,2,154.0
620285722875133951,-41.203164052,174.92781668,BUS,2,231.0
620285728299679743,-41.322720000000004,174.77516,BUS,2,131.0
620285724361752575,-41.23478352373577,174.79302692891994,BUS,2,209.5
620285723168210943,-41.31516030599999,174.81636038,OTHER,2,86.0
620285728246988799,-41.270367143333324,174.7556750777778,BUS,2,164.0
620285728298369023,-41.308724225714286,174.77841094285714,BUS,2,112.0
620285722840530943,-41.20967557285714,174.90414817142855,BUS,2,232.0
620285726291394559,-41.203792103333335,174.91776663333334,BUS,2,105.5
620285728112771071,-41.319008965,174.80110764999998,BUS,2,89.5
620285728237027327,-41.29674489,174.78527026,OTHER,2,121.0
620285724373811199,-41.27541791142857,174.7800879142857,OTHER,2,102.0
620285723837726719,-41.2229732,174.8050704,BUS,2,118.0
620285728195346431,-41.304993394506475,174.7644136208438,BUS,2,153.0
620285722882211839,-41.20895769,174.92785546666667,BUS,2,122.5
620285728299679743,-41.32320599999999,174.775136,BUS,2,213.0
620285726311317503,-41.13261237999999,174.84008565,BUS,2,152.0
620285728109363199,-41.324797407999995,174.795424788,BUS,2,154.0
620285725660938239,-41.11282804999999,174.9069885,OTHER,2,133.5
620285723185250303,-41.3096219,174.79264336,BUS,2,137.0
620285728290766847,-41.3157873975,174.77811695000003,BUS,2,183.5
620285726286938111,-41.20590445399999,174.91112915999997,BUS,2,98.0
620285890530115583,-41.1257124175,175.0702172125,BUS,2,182.5
